Warehouse,Region,Product_Category,Month,Units_Shipped,CostPerUnit,TotalCost
Whse_S,Region_B,Category_015,2016-02,42.0,2.08,87.36
Whse_S,Region_B,Category_015,2016-03,1542.0,2.08,3207.36
Whse_S,Region_B,Category_015,2016-04,301.2,2.08,626.496
Whse_S,Region_B,Category_015,2016-05,552.0,2.08,1148.16
Whse_S,Region_B,Category_015,2016-07,228.0,2.08,474.24
Whse_S,Region_B,Category_015,2016-08,825.6,2.08,1717.248
Whse_S,Region_B,Category_015,2016-09,42.0,2.08,87.36
Whse_S,Region_B,Category_015,2016-10,211.2,2.08,439.296
Whse_S,Region_B,Category_015,2016-11,136.8,2.08,284.54400000000004
Whse_S,Region_B,Category_015,2016-12,249.6,2.08,519.168
Whse_S,Region_B,Category_015,2011-05,85.56,2.08,177.9648
Whse_S,Region_B,Category_015,2012-01,1342.8,2.08,2793.024
Whse_S,Region_B,Category_015,2012-02,3010.8,2.08,6262.464000000001
Whse_S,Region_B,Category_015,2012-03,1704.0,2.08,3544.32
Whse_S,Region_B,Category_015,2012-04,3040.13,2.08,6323.4704
Whse_S,Region_B,Category_015,2012-05,4345.54,2.08,9038.7232
Whse_S,Region_B,Category_015,2012-06,2653.56,2.08,5519.4048
Whse_S,Region_B,Category_015,2012-07,3907.2,2.08,8126.976
Whse_S,Region_B,Category_015,2012-08,2529.93,2.08,5262.2544
Whse_S,Region_B,Category_015,2012-09,3833.78,2.08,7974.2624000000005
Whse_S,Region_B,Category_015,2012-10,2334.73,2.08,4856.2384
Whse_S,Region_B,Category_015,2012-11,2942.42,2.08,6120.2336000000005
Whse_S,Region_B,Category_015,2012-12,2035.34,2.08,4233.5072
Whse_S,Region_B,Category_015,2013-01,2194.82,2.08,4565.225600000001
Whse_S,Region_B,Category_015,2013-02,3687.66,2.08,7670.3328
Whse_S,Region_B,Category_015,2013-03,6002.4,2.08,12484.992
Whse_S,Region_B,Category_015,2013-04,2574.93,2.08,5355.8544
Whse_S,Region_B,Category_015,2013-05,2855.79,2.08,5940.0432
Whse_S,Region_B,Category_015,2013-10,3540.75,2.08,7364.76
Whse_S,Region_B,Category_015,2013-12,2020.94,2.08,4203.555200000001
Whse_S,Region_B,Category_015,2014-12,3819.75,2.08,7945.08
Whse_S,Region_B,Category_015,2015-01,3887.98,2.08,8086.9984
Whse_S,Region_B,Category_015,2015-02,3604.1,2.08,7496.528
Whse_S,Region_B,Category_015,2015-03,3280.83,2.08,6824.1264
Whse_S,Region_B,Category_015,2015-04,3426.18,2.08,7126.4544
Whse_S,Region_B,Category_015,2015-06,2242.8,2.08,4665.024
Whse_S,Region_B,Category_015,2015-07,3187.64,2.08,6630.2912
Whse_S,Region_B,Category_015,2015-08,4485.48,2.08,9329.7984
Whse_S,Region_B,Category_015,2015-09,6174.0,2.08,12841.92
Whse_S,Region_B,Category_015,2015-11,5349.6,2.08,11127.168000000001
Whse_S,Region_B,Category_015,2016-06,122.4,2.08,254.592
Whse_S,Region_B,Category_015,2011-01,85.35,2.08,177.528
Whse_S,Region_B,Category_015,2011-11,80.3,2.08,167.024
Whse_S,Region_B,Category_015,2011-12,100.0,2.08,208.0
Whse_S,Region_B,Category_015,2011-09,85.02,2.08,176.8416
Whse_S,Region_B,Category_015,2017-01,78.56,2.08,163.40480000000002
Whse_S,Region_B,Category_015,2011-10,94.13,2.08,195.7904
Whse_S,Region_B,Category_015,2011-06,92.2,2.08,191.776
Whse_S,Region_B,Category_016,2013-06,86.26,2.08,179.4208
Whse_S,Region_B,Category_016,2013-07,85.42,2.08,177.67360000000002
Whse_S,Region_B,Category_016,2013-08,91.95,2.08,191.256
Whse_S,Region_B,Category_016,2013-09,97.32,2.08,202.4256
Whse_S,Region_B,Category_016,2013-11,98.93,2.08,205.7744
Whse_S,Region_B,Category_016,2014-01,82.12,2.08,170.80960000000002
Whse_S,Region_B,Category_016,2014-02,83.1,2.08,172.84799999999998
Whse_S,Region_B,Category_016,2014-03,98.89,2.08,205.6912
Whse_S,Region_B,Category_016,2014-04,94.73,2.08,197.03840000000002
Whse_S,Region_B,Category_016,2014-05,97.66,2.08,203.1328
Whse_S,Region_B,Category_016,2014-06,84.05,2.08,174.824
Whse_S,Region_B,Category_016,2014-07,91.75,2.08,190.84
Whse_S,Region_B,Category_016,2014-08,94.02,2.08,195.5616
Whse_S,Region_B,Category_016,2014-09,93.6,2.08,194.688
Whse_S,Region_B,Category_016,2014-10,88.16,2.08,183.3728
Whse_S,Region_B,Category_016,2014-11,80.31,2.08,167.0448
Whse_S,Region_B,Category_016,2015-05,91.66,2.08,190.6528
Whse_S,Region_B,Category_016,2015-10,85.06,2.08,176.9248
Whse_S,Region_B,Category_016,2015-12,169.29,2.08,352.1232
Whse_S,Region_B,Category_016,2016-01,99.15,2.08,206.23200000000003
Whse_S,Region_B,Category_016,2016-02,87.98,2.08,182.9984
Whse_S,Region_B,Category_016,2016-03,406.54,2.08,845.6032
Whse_S,Region_B,Category_016,2016-04,83.77,2.08,174.2416
Whse_S,Region_B,Category_016,2016-05,138.12,2.08,287.2896
Whse_S,Region_B,Category_016,2016-07,80.63,2.08,167.7104
Whse_S,Region_B,Category_016,2016-08,64.48,2.08,134.1184
Whse_S,Region_B,Category_016,2016-09,63.49,2.08,132.0592
Whse_S,Region_B,Category_016,2016-10,76.35,2.08,158.808
Whse_S,Region_B,Category_016,2016-11,65.56,2.08,136.3648
Whse_S,Region_B,Category_016,2016-12,84.33,2.08,175.4064
Whse_S,Region_B,Category_016,2011-05,98.29,2.08,204.44320000000002
Whse_S,Region_B,Category_016,2012-01,88.68,2.08,184.45440000000002
Whse_S,Region_B,Category_016,2012-02,85.17,2.08,177.1536
Whse_S,Region_B,Category_016,2012-03,88.69,2.08,184.4752
Whse_S,Region_B,Category_016,2012-04,94.47,2.08,196.4976
Whse_S,Region_B,Category_016,2012-05,80.18,2.08,166.7744
Whse_S,Region_B,Category_016,2012-06,91.79,2.08,190.9232
Whse_S,Region_B,Category_016,2012-07,92.27,2.08,191.9216
Whse_S,Region_B,Category_016,2012-08,92.75,2.08,192.92000000000002
Whse_S,Region_B,Category_016,2012-09,84.84,2.08,176.46720000000002
Whse_S,Region_B,Category_016,2012-10,94.28,2.08,196.10240000000002
Whse_S,Region_B,Category_016,2012-11,81.83,2.08,170.2064
Whse_S,Region_B,Category_016,2012-12,83.99,2.08,174.6992
Whse_S,Region_B,Category_016,2013-01,97.55,2.08,202.904
Whse_S,Region_B,Category_016,2013-02,94.77,2.08,197.1216
Whse_S,Region_B,Category_016,2013-03,80.27,2.08,166.9616
Whse_S,Region_B,Category_016,2013-04,84.97,2.08,176.73760000000001
Whse_S,Region_B,Category_016,2013-05,84.29,2.08,175.3232
Whse_S,Region_B,Category_016,2013-10,85.42,2.08,177.67360000000002
Whse_S,Region_B,Category_016,2013-12,84.95,2.08,176.696
Whse_S,Region_B,Category_016,2014-12,81.25,2.08,169.0
Whse_S,Region_B,Category_016,2015-01,89.18,2.08,185.4944
Whse_S,Region_B,Category_016,2015-02,99.39,2.08,206.7312
Whse_S,Region_B,Category_016,2015-03,92.13,2.08,191.6304
Whse_S,Region_B,Category_016,2015-04,93.46,2.08,194.39679999999998
Whse_S,Region_B,Category_016,2015-06,349.67,2.08,727.3136000000001
Whse_S,Region_B,Category_016,2015-07,311.94,2.08,648.8352
Whse_S,Region_B,Category_016,2015-08,3575.45,2.08,7436.936
Whse_S,Region_B,Category_016,2015-09,100.91,2.08,209.8928
Whse_S,Region_B,Category_016,2015-11,245.97,2.08,511.61760000000004
Whse_S,Region_B,Category_016,2016-06,98.65,2.08,205.192
Whse_S,Region_B,Category_016,2011-01,90.89,2.08,189.0512
Whse_S,Region_B,Category_016,2011-11,84.01,2.08,174.7408
Whse_S,Region_B,Category_016,2011-12,92.34,2.08,192.0672
Whse_S,Region_B,Category_016,2011-09,94.86,2.08,197.30880000000002
Whse_S,Region_B,Category_016,2017-01,94.76,2.08,197.10080000000002
Whse_S,Region_B,Category_016,2011-10,90.43,2.08,188.0944
Whse_S,Region_B,Category_016,2011-06,81.37,2.08,169.24960000000002
Whse_S,Region_B,Category_017,2013-06,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-07,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-08,94.81,2.08,197.2048
Whse_S,Region_B,Category_017,2013-09,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-11,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2014-01,49.19,2.08,102.3152
Whse_S,Region_B,Category_017,2014-02,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2014-03,53.1,2.08,110.44800000000001
Whse_S,Region_B,Category_017,2014-04,62.81,2.08,130.6448
Whse_S,Region_B,Category_017,2014-05,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2014-06,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2014-07,70.01,2.08,145.6208
Whse_S,Region_B,Category_017,2014-08,37.2,2.08,77.376
Whse_S,Region_B,Category_017,2014-09,1.2,2.08,2.496
Whse_S,Region_B,Category_017,2014-10,9.6,2.08,19.968
Whse_S,Region_B,Category_017,2014-11,84.71,2.08,176.1968
Whse_S,Region_B,Category_017,2015-05,78.09,2.08,162.4272
Whse_S,Region_B,Category_017,2015-10,42.0,2.08,87.36
Whse_S,Region_B,Category_017,2015-12,68.4,2.08,142.27200000000002
Whse_S,Region_B,Category_017,2016-01,68.16,2.08,141.7728
Whse_S,Region_B,Category_017,2016-02,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2016-03,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2016-04,36.0,2.08,74.88
Whse_S,Region_B,Category_017,2016-05,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2016-07,9.6,2.08,19.968
Whse_S,Region_B,Category_017,2016-08,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2016-09,61.98,2.08,128.9184
Whse_S,Region_B,Category_017,2016-10,1.2,2.08,2.496
Whse_S,Region_B,Category_017,2016-11,31.2,2.08,64.896
Whse_S,Region_B,Category_017,2016-12,24.0,2.08,49.92
Whse_S,Region_B,Category_017,2011-05,93.1,2.08,193.648
Whse_S,Region_B,Category_017,2012-01,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2012-02,70.79,2.08,147.24320000000003
Whse_S,Region_B,Category_017,2012-03,59.33,2.08,123.4064
Whse_S,Region_B,Category_017,2012-04,46.81,2.08,97.3648
Whse_S,Region_B,Category_017,2012-05,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2012-06,49.16,2.08,102.2528
Whse_S,Region_B,Category_017,2012-07,93.63,2.08,194.75039999999998
Whse_S,Region_B,Category_017,2012-08,50.16,2.08,104.33279999999999
Whse_S,Region_B,Category_017,2012-09,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2012-10,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2012-11,49.84,2.08,103.66720000000001
Whse_S,Region_B,Category_017,2012-12,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-01,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-02,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-03,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-04,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-05,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-10,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2013-12,49.62,2.08,103.2096
Whse_S,Region_B,Category_017,2014-12,59.1,2.08,122.92800000000001
Whse_S,Region_B,Category_017,2015-01,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2015-02,87.86,2.08,182.74880000000002
Whse_S,Region_B,Category_017,2015-03,38.77,2.08,80.64160000000001
Whse_S,Region_B,Category_017,2015-04,42.0,2.08,87.36
Whse_S,Region_B,Category_017,2015-06,9.6,2.08,19.968
Whse_S,Region_B,Category_017,2015-07,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2015-08,64.8,2.08,134.784
Whse_S,Region_B,Category_017,2015-09,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2015-11,87.42,2.08,181.83360000000002
Whse_S,Region_B,Category_017,2016-06,100.0,2.08,208.0
Whse_S,Region_B,Category_017,2011-01,90.06,2.08,187.3248
Whse_S,Region_B,Category_017,2011-11,83.88,2.08,174.47039999999998
Whse_S,Region_B,Category_017,2011-12,97.18,2.08,202.13440000000003
Whse_S,Region_B,Category_017,2011-09,93.54,2.08,194.56320000000002
Whse_S,Region_B,Category_017,2017-01,96.76,2.08,201.26080000000002
Whse_S,Region_B,Category_017,2011-10,97.18,2.08,202.13440000000003
Whse_S,Region_B,Category_017,2011-06,94.97,2.08,197.5376
Whse_S,Region_B,Category_018,2013-06,339.95,2.08,707.096
Whse_S,Region_B,Category_018,2013-07,268.15,2.08,557.752
Whse_S,Region_B,Category_018,2013-08,219.5,2.08,456.56
Whse_S,Region_B,Category_018,2013-09,432.5,2.08,899.6
Whse_S,Region_B,Category_018,2013-11,245.82,2.08,511.3056
Whse_S,Region_B,Category_018,2014-01,130.77,2.08,272.00160000000005
Whse_S,Region_B,Category_018,2014-02,317.81,2.08,661.0448
Whse_S,Region_B,Category_018,2014-03,266.9,2.08,555.1519999999999
Whse_S,Region_B,Category_018,2014-04,313.23,2.08,651.5184
Whse_S,Region_B,Category_018,2014-05,183.29,2.08,381.2432
Whse_S,Region_B,Category_018,2014-06,99.6,2.08,207.168
Whse_S,Region_B,Category_018,2014-07,219.6,2.08,456.76800000000003
Whse_S,Region_B,Category_018,2014-08,139.2,2.08,289.536
Whse_S,Region_B,Category_018,2014-09,248.4,2.08,516.672
Whse_S,Region_B,Category_018,2014-10,76.8,2.08,159.744
Whse_S,Region_B,Category_018,2014-11,242.4,2.08,504.192
Whse_S,Region_B,Category_018,2015-05,63.6,2.08,132.288
Whse_S,Region_B,Category_018,2015-10,165.6,2.08,344.448
Whse_S,Region_B,Category_018,2015-12,261.19,2.08,543.2752
Whse_S,Region_B,Category_018,2016-01,93.6,2.08,194.688
Whse_S,Region_B,Category_018,2016-02,63.6,2.08,132.288
Whse_S,Region_B,Category_018,2016-03,4.8,2.08,9.984
Whse_S,Region_B,Category_018,2016-04,100.0,2.08,208.0
Whse_S,Region_B,Category_018,2016-05,51.6,2.08,107.328
Whse_S,Region_B,Category_018,2016-07,100.0,2.08,208.0
Whse_S,Region_B,Category_018,2016-08,12.0,2.08,24.96
Whse_S,Region_B,Category_018,2016-09,36.0,2.08,74.88
Whse_S,Region_B,Category_018,2016-10,166.49,2.08,346.29920000000004
Whse_S,Region_B,Category_018,2016-11,36.0,2.08,74.88
Whse_S,Region_B,Category_018,2016-12,1.2,2.08,2.496
Whse_S,Region_B,Category_018,2011-05,92.33,2.08,192.0464
Whse_S,Region_B,Category_018,2012-01,123.6,2.08,257.088
Whse_S,Region_B,Category_018,2012-02,160.8,2.08,334.46400000000006
Whse_S,Region_B,Category_018,2012-03,369.46,2.08,768.4768
Whse_S,Region_B,Category_018,2012-04,418.85,2.08,871.2080000000001
Whse_S,Region_B,Category_018,2012-05,103.2,2.08,214.656
Whse_S,Region_B,Category_018,2012-06,218.18,2.08,453.81440000000003
Whse_S,Region_B,Category_018,2012-07,121.2,2.08,252.096
Whse_S,Region_B,Category_018,2012-08,24.0,2.08,49.92
Whse_S,Region_B,Category_018,2012-09,123.71,2.08,257.3168
Whse_S,Region_B,Category_018,2012-10,124.8,2.08,259.584
Whse_S,Region_B,Category_018,2012-11,84.0,2.08,174.72
Whse_S,Region_B,Category_018,2012-12,143.68,2.08,298.8544
Whse_S,Region_B,Category_018,2013-01,87.6,2.08,182.208
Whse_S,Region_B,Category_018,2013-02,112.8,2.08,234.624
Whse_S,Region_B,Category_018,2013-03,206.6,2.08,429.728
Whse_S,Region_B,Category_018,2013-04,120.0,2.08,249.60000000000002
Whse_S,Region_B,Category_018,2013-05,256.8,2.08,534.144
Whse_S,Region_B,Category_018,2013-10,255.72,2.08,531.8976
Whse_S,Region_B,Category_018,2013-12,214.1,2.08,445.32800000000003
Whse_S,Region_B,Category_018,2014-12,116.4,2.08,242.11200000000002
Whse_S,Region_B,Category_018,2015-01,145.2,2.08,302.01599999999996
Whse_S,Region_B,Category_018,2015-02,128.4,2.08,267.072
Whse_S,Region_B,Category_018,2015-03,232.8,2.08,484.22400000000005
Whse_S,Region_B,Category_018,2015-04,195.6,2.08,406.848
Whse_S,Region_B,Category_018,2015-06,275.4,2.08,572.832
Whse_S,Region_B,Category_018,2015-07,251.14,2.08,522.3712
Whse_S,Region_B,Category_018,2015-08,109.2,2.08,227.13600000000002
Whse_S,Region_B,Category_018,2015-09,141.6,2.08,294.528
Whse_S,Region_B,Category_018,2015-11,302.4,2.08,628.992
Whse_S,Region_B,Category_018,2016-06,26.4,2.08,54.912
Whse_S,Region_B,Category_018,2011-01,93.77,2.08,195.0416
Whse_S,Region_B,Category_018,2011-11,85.07,2.08,176.94559999999998
Whse_S,Region_B,Category_018,2011-12,7.2,2.08,14.976
Whse_S,Region_B,Category_018,2011-09,94.47,2.08,196.4976
Whse_S,Region_B,Category_018,2017-01,90.71,2.08,188.6768
Whse_S,Region_B,Category_018,2011-10,96.72,2.08,201.1776
Whse_S,Region_B,Category_018,2011-06,96.43,2.08,200.57440000000003
Whse_S,Region_B,Category_019,2013-06,17310894.0,2.08,36006659.52
Whse_S,Region_B,Category_019,2013-07,16169498.0,2.08,33632555.84
Whse_S,Region_B,Category_019,2013-08,16619061.0,2.08,34567646.88
Whse_S,Region_B,Category_019,2013-09,16598527.0,2.08,34524936.160000004
Whse_S,Region_B,Category_019,2013-11,18959573.0,2.08,39435911.84
Whse_S,Region_B,Category_019,2014-01,18024855.0,2.08,37491698.4
Whse_S,Region_B,Category_019,2014-02,15376264.0,2.08,31982629.12
Whse_S,Region_B,Category_019,2014-03,24053239.0,2.08,50030737.120000005
Whse_S,Region_B,Category_019,2014-04,17161010.0,2.08,35694900.800000004
Whse_S,Region_B,Category_019,2014-05,15214267.0,2.08,31645675.36
Whse_S,Region_B,Category_019,2014-06,20414040.0,2.08,42461203.2
Whse_S,Region_B,Category_019,2014-07,19739552.0,2.08,41058268.160000004
Whse_S,Region_B,Category_019,2014-08,13935266.0,2.08,28985353.28
Whse_S,Region_B,Category_019,2014-09,17463132.0,2.08,36323314.56
Whse_S,Region_B,Category_019,2014-10,16318674.0,2.08,33942841.92
Whse_S,Region_B,Category_019,2014-11,20037204.0,2.08,41677384.32
Whse_S,Region_B,Category_019,2015-05,17946086.0,2.08,37327858.88
Whse_S,Region_B,Category_019,2015-10,20055206.0,2.08,41714828.480000004
Whse_S,Region_B,Category_019,2015-12,18925290.0,2.08,39364603.2
Whse_S,Region_B,Category_019,2016-01,14990290.0,2.08,31179803.2
Whse_S,Region_B,Category_019,2016-02,10693986.0,2.08,22243490.88
Whse_S,Region_B,Category_019,2016-03,15920466.0,2.08,33114569.28
Whse_S,Region_B,Category_019,2016-04,11536064.0,2.08,23995013.12
Whse_S,Region_B,Category_019,2016-05,17121085.0,2.08,35611856.800000004
Whse_S,Region_B,Category_019,2016-07,16412165.0,2.08,34137303.2
Whse_S,Region_B,Category_019,2016-08,10851971.0,2.08,22572099.68
Whse_S,Region_B,Category_019,2016-09,8230866.0,2.08,17120201.28
Whse_S,Region_B,Category_019,2016-10,14930490.0,2.08,31055419.2
Whse_S,Region_B,Category_019,2016-11,11579603.0,2.08,24085574.240000002
Whse_S,Region_B,Category_019,2016-12,8065456.8,2.08,16776150.144
Whse_S,Region_B,Category_019,2011-05,87.45,2.08,181.89600000000002
Whse_S,Region_B,Category_019,2012-01,14929614.0,2.08,31053597.12
Whse_S,Region_B,Category_019,2012-02,16943406.0,2.08,35242284.480000004
Whse_S,Region_B,Category_019,2012-03,18712147.0,2.08,38921265.76
Whse_S,Region_B,Category_019,2012-04,16642505.0,2.08,34616410.4
Whse_S,Region_B,Category_019,2012-05,20113179.0,2.08,41835412.32
Whse_S,Region_B,Category_019,2012-06,19536792.0,2.08,40636527.36
Whse_S,Region_B,Category_019,2012-07,18133469.0,2.08,37717615.52
Whse_S,Region_B,Category_019,2012-08,15500083.0,2.08,32240172.64
Whse_S,Region_B,Category_019,2012-09,11523007.0,2.08,23967854.560000002
Whse_S,Region_B,Category_019,2012-10,18759422.0,2.08,39019597.76
Whse_S,Region_B,Category_019,2012-11,15074443.0,2.08,31354841.44
Whse_S,Region_B,Category_019,2012-12,16230774.0,2.08,33760009.92
Whse_S,Region_B,Category_019,2013-01,20214378.0,2.08,42045906.24
Whse_S,Region_B,Category_019,2013-02,12534635.0,2.08,26072040.8
Whse_S,Region_B,Category_019,2013-03,16537583.0,2.08,34398172.64
Whse_S,Region_B,Category_019,2013-04,20383637.0,2.08,42397964.96
Whse_S,Region_B,Category_019,2013-05,16679159.0,2.08,34692650.72
Whse_S,Region_B,Category_019,2013-10,14972606.0,2.08,31143020.48
Whse_S,Region_B,Category_019,2013-12,19920166.0,2.08,41433945.28
Whse_S,Region_B,Category_019,2014-12,21349872.0,2.08,44407733.76
Whse_S,Region_B,Category_019,2015-01,23187284.0,2.08,48229550.72
Whse_S,Region_B,Category_019,2015-02,17099517.0,2.08,35566995.36
Whse_S,Region_B,Category_019,2015-03,23213229.0,2.08,48283516.32
Whse_S,Region_B,Category_019,2015-04,18760092.0,2.08,39020991.36
Whse_S,Region_B,Category_019,2015-06,21776435.0,2.08,45294984.800000004
Whse_S,Region_B,Category_019,2015-07,16174414.0,2.08,33642781.120000005
Whse_S,Region_B,Category_019,2015-08,17241578.0,2.08,35862482.24
Whse_S,Region_B,Category_019,2015-09,14789131.0,2.08,30761392.48
Whse_S,Region_B,Category_019,2015-11,14332385.0,2.08,29811360.8
Whse_S,Region_B,Category_019,2016-06,9037920.0,2.08,18798873.6
Whse_S,Region_B,Category_019,2011-01,95.17,2.08,197.95360000000002
Whse_S,Region_B,Category_019,2011-11,100.0,2.08,208.0
Whse_S,Region_B,Category_019,2011-12,1780706.2,2.08,3703868.896
Whse_S,Region_B,Category_019,2011-09,100.0,2.08,208.0
Whse_S,Region_B,Category_019,2017-01,100.0,2.08,208.0
Whse_S,Region_B,Category_019,2011-10,70.32,2.08,146.26559999999998
Whse_S,Region_B,Category_019,2011-06,23006.1,2.08,47852.688
Whse_S,Region_B,Category_021,2013-06,11247.6,2.08,23395.008
Whse_S,Region_B,Category_021,2013-07,24457.73,2.08,50872.0784
Whse_S,Region_B,Category_021,2013-08,21393.07,2.08,44497.5856
Whse_S,Region_B,Category_021,2013-09,20357.65,2.08,42343.912000000004
Whse_S,Region_B,Category_021,2013-11,18252.66,2.08,37965.5328
Whse_S,Region_B,Category_021,2014-01,18155.57,2.08,37763.5856
Whse_S,Region_B,Category_021,2014-02,17510.18,2.08,36421.1744
Whse_S,Region_B,Category_021,2014-03,30417.84,2.08,63269.107200000006
Whse_S,Region_B,Category_021,2014-04,20311.38,2.08,42247.6704
Whse_S,Region_B,Category_021,2014-05,16665.6,2.08,34664.448
Whse_S,Region_B,Category_021,2014-06,17759.38,2.08,36939.51040000001
Whse_S,Region_B,Category_021,2014-07,19126.95,2.08,39784.056000000004
Whse_S,Region_B,Category_021,2014-08,16646.37,2.08,34624.4496
Whse_S,Region_B,Category_021,2014-09,16241.16,2.08,33781.6128
Whse_S,Region_B,Category_021,2014-10,24594.23,2.08,51155.998400000004
Whse_S,Region_B,Category_021,2014-11,19174.07,2.08,39882.0656
Whse_S,Region_B,Category_021,2015-05,18577.86,2.08,38641.948800000006
Whse_S,Region_B,Category_021,2015-10,24135.56,2.08,50201.9648
Whse_S,Region_B,Category_021,2015-12,14883.6,2.08,30957.888000000003
Whse_S,Region_B,Category_021,2016-01,3199.2,2.08,6654.336
Whse_S,Region_B,Category_021,2016-02,2455.2,2.08,5106.816
Whse_S,Region_B,Category_021,2016-03,1224.0,2.08,2545.92
Whse_S,Region_B,Category_021,2016-04,1297.2,2.08,2698.1760000000004
Whse_S,Region_B,Category_021,2016-05,409.2,2.08,851.136
Whse_S,Region_B,Category_021,2016-07,1304.4,2.08,2713.1520000000005
Whse_S,Region_B,Category_021,2016-08,3675.6,2.08,7645.2480000000005
Whse_S,Region_B,Category_021,2016-09,1030.8,2.08,2144.064
Whse_S,Region_B,Category_021,2016-10,1950.0,2.08,4056.0
Whse_S,Region_B,Category_021,2016-11,2389.2,2.08,4969.536
Whse_S,Region_B,Category_021,2016-12,2005.2,2.08,4170.816
Whse_S,Region_B,Category_021,2011-05,96.3,2.08,200.304
Whse_S,Region_B,Category_021,2012-01,17491.2,2.08,36381.696
Whse_S,Region_B,Category_021,2012-02,24128.95,2.08,50188.216
Whse_S,Region_B,Category_021,2012-03,25477.1,2.08,52992.368
Whse_S,Region_B,Category_021,2012-04,20676.84,2.08,43007.8272
Whse_S,Region_B,Category_021,2012-05,21841.94,2.08,45431.235199999996
Whse_S,Region_B,Category_021,2012-06,14051.49,2.08,29227.0992
Whse_S,Region_B,Category_021,2012-07,20618.92,2.08,42887.353599999995
Whse_S,Region_B,Category_021,2012-08,16529.81,2.08,34382.0048
Whse_S,Region_B,Category_021,2012-09,18217.87,2.08,37893.1696
Whse_S,Region_B,Category_021,2012-10,18040.7,2.08,37524.656
Whse_S,Region_B,Category_021,2012-11,24666.92,2.08,51307.1936
Whse_S,Region_B,Category_021,2012-12,11310.26,2.08,23525.3408
Whse_S,Region_B,Category_021,2013-01,18900.0,2.08,39312.0
Whse_S,Region_B,Category_021,2013-02,20482.23,2.08,42603.0384
Whse_S,Region_B,Category_021,2013-03,23196.1,2.08,48247.888
Whse_S,Region_B,Category_021,2013-04,20978.79,2.08,43635.883200000004
Whse_S,Region_B,Category_021,2013-05,19237.36,2.08,40013.7088
Whse_S,Region_B,Category_021,2013-10,24492.4,2.08,50944.192
Whse_S,Region_B,Category_021,2013-12,20204.99,2.08,42026.3792
Whse_S,Region_B,Category_021,2014-12,17914.8,2.08,37262.784
Whse_S,Region_B,Category_021,2015-01,25779.6,2.08,53621.568
Whse_S,Region_B,Category_021,2015-02,30314.13,2.08,63053.390400000004
Whse_S,Region_B,Category_021,2015-03,28254.42,2.08,58769.1936
Whse_S,Region_B,Category_021,2015-04,16126.8,2.08,33543.744
Whse_S,Region_B,Category_021,2015-06,21850.09,2.08,45448.1872
Whse_S,Region_B,Category_021,2015-07,6806.4,2.08,14157.312
Whse_S,Region_B,Category_021,2015-08,15809.74,2.08,32884.2592
Whse_S,Region_B,Category_021,2015-09,16521.6,2.08,34364.928
Whse_S,Region_B,Category_021,2015-11,23147.35,2.08,48146.488
Whse_S,Region_B,Category_021,2016-06,2205.6,2.08,4587.648
Whse_S,Region_B,Category_021,2011-01,96.13,2.08,199.9504
Whse_S,Region_B,Category_021,2011-11,100.0,2.08,208.0
Whse_S,Region_B,Category_021,2011-12,9.6,2.08,19.968
Whse_S,Region_B,Category_021,2011-09,84.83,2.08,176.4464
Whse_S,Region_B,Category_021,2017-01,60.85,2.08,126.56800000000001
Whse_S,Region_B,Category_021,2011-10,88.22,2.08,183.4976
Whse_S,Region_B,Category_021,2011-06,82.6,2.08,171.808
Whse_S,Region_B,Category_022,2013-06,2329.31,2.08,4844.9648
Whse_S,Region_B,Category_022,2013-07,2746.63,2.08,5712.990400000001
Whse_S,Region_B,Category_022,2013-08,2089.35,2.08,4345.848
Whse_S,Region_B,Category_022,2013-09,3759.79,2.08,7820.3632
Whse_S,Region_B,Category_022,2013-11,3639.38,2.08,7569.910400000001
Whse_S,Region_B,Category_022,2014-01,3928.45,2.08,8171.1759999999995
Whse_S,Region_B,Category_022,2014-02,3163.43,2.08,6579.9344
Whse_S,Region_B,Category_022,2014-03,5046.16,2.08,10496.0128
